Unnamed: 0,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,class,stalk_height,cap_diameter
565,flat,grooves,white,no,spicy,free,distant,narrow,orange,tapering,equal,scaly,smooth,gray,white,universal,brown,two,sheathing,orange,clustered,paths,poisonous,6.799675289311954,3.6149100401851935
639,convex,fibrous,red,no,fishy,descending,distant,broad,red,enlarging,bulbous,scaly,smooth,pink,red,universal,orange,two,cobwebby,purple,solitary,waste,poisonous,6.400807999136402,12.079588931761377
973,bell,fibrous,yellow,no,pungent,notched,crowded,broad,black,tapering,cup,silky,silky,brown,pink,universal,white,two,flaring,chocolate,scattered,grasses,poisonous,2.921923789090969,3.356077781971137
115,convex,smooth,yellow,yes,foul,attached,distant,broad,black,enlarging,bulbous,silky,scaly,brown,gray,universal,brown,one,sheathing,white,several,grasses,poisonous,3.754460574460933,2.902687969495182
861,bell,grooves,purple,yes,foul,descending,distant,broad,yellow,enlarging,rooted,smooth,scaly,pink,yellow,partial,brown,one,large,black,numerous,waste,poisonous,10.971347742706744,13.713158935090238
436,sunken,smooth,buff,no,foul,notched,close,narrow,brown,tapering,equal,smooth,smooth,cinnamon,pink,universal,yellow,one,pendant,orange,abundant,waste,poisonous,9.456504772359532,18.81008959836128
505,sunken,fibrous,pink,yes,spicy,attached,crowded,narrow,chocolate,tapering,rhizomorphs,silky,scaly,orange,white,universal,white,one,flaring,green,clustered,leaves,poisonous,12.343911285670712,24.08517969318859
477,convex,fibrous,red,no,musty,notched,crowded,broad,pink,enlarging,club,scaly,smooth,white,yellow,universal,brown,two,none,yellow,clustered,urban,edible,14.749134829010735,1.663689216363048
382,conical,grooves,yellow,no,creosote,notched,crowded,narrow,buff,enlarging,equal,scaly,fibrous,brown,buff,universal,orange,none,evanescent,black,abundant,urban,edible,12.676718928654347,17.03615042681087
30,sunken,fibrous,brown,no,almond,notched,close,broad,purple,enlarging,cup,scaly,smooth,orange,red,partial,yellow,one,flaring,yellow,numerous,grasses,edible,3.8387863361114976,10.406835924807792
707,sunken,grooves,white,yes,musty,notched,crowded,broad,white,enlarging,cup,silky,fibrous,white,white,partial,brown,one,pendant,orange,numerous,meadows,poisonous,13.572091312119753,9.94905094711006
1262,bell,grooves,white,yes,creosote,free,close,broad,green,tapering,equal,smooth,smooth,red,red,universal,yellow,two,evanescent,yellow,solitary,waste,poisonous,11.72976417755367,13.565098608205846
910,sunken,fibrous,brown,yes,none,notched,crowded,broad,black,tapering,bulbous,smooth,fibrous,pink,gray,universal,orange,none,flaring,yellow,scattered,waste,poisonous,8.436651180027846,15.228180017711232
484,flat,smooth,green,no,pungent,attached,close,broad,purple,tapering,club,smooth,silky,buff,white,universal,brown,one,none,chocolate,abundant,meadows,edible,6.262868160482304,17.662506392597205
563,conical,smooth,purple,yes,none,notched,close,broad,buff,enlarging,club,silky,smooth,orange,white,partial,orange,two,cobwebby,orange,solitary,paths,edible,14.755020203815164,10.797608895244451
844,bell,grooves,gray,no,creosote,descending,distant,narrow,brown,enlarging,equal,silky,silky,cinnamon,white,partial,brown,none,zone,yellow,scattered,paths,edible,9.681789253856865,21.091229176933854
385,convex,scaly,green,yes,foul,notched,distant,broad,orange,enlarging,cup,fibrous,silky,cinnamon,buff,partial,yellow,one,none,black,numerous,meadows,edible,6.651160001504748,12.350732250791532
239,bell,scaly,red,no,spicy,free,crowded,narrow,pink,tapering,bulbous,silky,silky,gray,orange,partial,brown,two,pendant,yellow,several,paths,poisonous,13.30487730513342,7.960960707203461
373,bell,smooth,purple,no,fishy,free,distant,narrow,orange,enlarging,missing,fibrous,fibrous,orange,brown,universal,white,one,none,white,abundant,leaves,poisonous,3.042741606743081,20.43924193784329
16,convex,scaly,brown,yes,almond,attached,crowded,broad,red,tapering,bulbous,silky,scaly,buff,red,partial,white,none,zone,green,clustered,leaves,poisonous,11.842597490252702,4.216489289086263
524,sunken,scaly,green,yes,anise,notched,crowded,broad,gray,tapering,missing,smooth,silky,gray,yellow,partial,brown,two,large,brown,several,meadows,poisonous,5.991610211893329,14.281070131386778
500,sunken,scaly,red,no,fishy,attached,crowded,narrow,green,enlarging,club,fibrous,fibrous,buff,gray,partial,white,none,flaring,yellow,solitary,waste,poisonous,14.582213116263192,12.58550600123244
477,convex,fibrous,red,no,musty,notched,crowded,broad,pink,enlarging,club,scaly,smooth,white,yellow,universal,brown,two,none,yellow,clustered,urban,edible,14.749134829010735,1.663689216363048
537,flat,smooth,red,no,musty,free,distant,narrow,chocolate,tapering,missing,smooth,smooth,brown,orange,universal,white,two,pendant,yellow,solitary,grasses,poisonous,3.1890817065597643,8.00677817988766
793,convex,grooves,red,yes,spicy,free,close,narrow,brown,tapering,rooted,smooth,smooth,buff,buff,partial,white,one,large,orange,abundant,meadows,poisonous,8.902742603192575,10.074846528531952
32,sunken,grooves,buff,no,foul,free,distant,broad,green,enlarging,bulbous,fibrous,smooth,cinnamon,yellow,universal,white,one,cobwebby,orange,several,waste,poisonous,13.767860342336116,13.05349797997204
1268,sunken,fibrous,buff,yes,none,notched,crowded,narrow,green,tapering,bulbous,scaly,fibrous,orange,buff,universal,white,none,sheathing,orange,scattered,urban,poisonous,13.49711974287832,6.120692547310323
1226,conical,grooves,brown,no,fishy,descending,distant,broad,yellow,tapering,rooted,smooth,silky,orange,yellow,partial,brown,one,flaring,green,abundant,waste,poisonous,6.702634257612675,4.882309136731719
275,sunken,grooves,yellow,yes,almond,notched,close,narrow,yellow,tapering,rhizomorphs,silky,silky,cinnamon,cinnamon,universal,orange,two,flaring,white,clustered,paths,poisonous,12.938930240588542,13.380007278042092
656,bell,smooth,red,no,anise,descending,close,narrow,chocolate,tapering,bulbous,silky,scaly,brown,pink,partial,brown,two,large,chocolate,clustered,grasses,poisonous,13.31640321793935,20.77460476939215
820,flat,smooth,yellow,yes,musty,free,crowded,narrow,orange,enlarging,missing,fibrous,scaly,gray,white,universal,white,none,none,yellow,clustered,urban,poisonous,14.037531821116223,12.545245017628186
523,sunken,grooves,red,yes,spicy,attached,close,broad,green,tapering,cup,fibrous,smooth,red,orange,universal,yellow,two,pendant,purple,numerous,urban,edible,11.27704363654136,3.1093635001584152
1203,sunken,scaly,brown,yes,pungent,attached,distant,broad,white,tapering,missing,scaly,fibrous,cinnamon,red,partial,brown,one,large,black,clustered,urban,poisonous,4.126734849788559,22.13790222737077
1072,flat,grooves,buff,no,none,free,close,broad,purple,enlarging,club,fibrous,scaly,orange,buff,universal,yellow,none,pendant,chocolate,several,woods,poisonous,10.344306433493848,9.395295853996783
763,bell,grooves,brown,no,pungent,attached,close,broad,gray,tapering,cup,smooth,smooth,pink,brown,universal,yellow,none,zone,brown,abundant,waste,poisonous,6.88724020131185,2.2374679448372814
387,bell,smooth,red,no,spicy,attached,distant,broad,purple,enlarging,missing,smooth,silky,orange,brown,partial,brown,none,zone,black,scattered,meadows,poisonous,9.930489100495995,24.30146839147988
1020,conical,scaly,white,no,almond,free,distant,broad,buff,tapering,rhizomorphs,fibrous,scaly,cinnamon,white,partial,brown,none,none,brown,scattered,urban,edible,7.0209824785026616,9.52621332042027
821,flat,smooth,pink,no,creosote,notched,distant,narrow,yellow,enlarging,bulbous,smooth,smooth,white,red,partial,white,one,flaring,orange,solitary,paths,poisonous,7.984103810627596,19.985433296801357
1105,sunken,grooves,yellow,no,anise,descending,crowded,broad,gray,enlarging,rhizomorphs,silky,smooth,red,white,partial,white,none,pendant,purple,several,waste,poisonous,6.156391512002684,22.06014282110628
641,bell,grooves,green,no,none,notched,close,narrow,yellow,enlarging,rhizomorphs,smooth,scaly,orange,yellow,partial,brown,none,zone,black,clustered,leaves,poisonous,6.617364256787795,1.124324138204639
879,flat,grooves,green,no,foul,free,crowded,narrow,gray,tapering,rhizomorphs,fibrous,scaly,yellow,cinnamon,universal,orange,two,zone,black,abundant,urban,poisonous,11.938913398298018,16.81894653263686
207,conical,scaly,brown,no,foul,descending,close,broad,gray,tapering,rhizomorphs,scaly,fibrous,cinnamon,buff,partial,brown,one,sheathing,black,abundant,meadows,poisonous,10.12219396265562,18.392934064674616
346,sunken,grooves,pink,yes,almond,descending,close,narrow,orange,tapering,missing,fibrous,fibrous,yellow,orange,partial,orange,two,cobwebby,orange,several,woods,edible,9.934582770994869,14.110576993923903
1044,convex,fibrous,brown,yes,creosote,attached,crowded,narrow,black,enlarging,missing,silky,silky,orange,gray,universal,orange,two,zone,yellow,scattered,urban,edible,9.019246949016406,1.156335264595103
1201,flat,grooves,gray,yes,fishy,notched,distant,broad,gray,tapering,rhizomorphs,scaly,scaly,pink,orange,partial,orange,one,flaring,purple,clustered,woods,poisonous,3.664237299674393,24.433769167579328
71,conical,fibrous,gray,no,foul,attached,close,broad,purple,tapering,cup,silky,fibrous,white,red,universal,brown,none,pendant,purple,several,grasses,poisonous,7.459539616710732,8.211950020232784
772,conical,smooth,red,yes,anise,notched,close,broad,brown,enlarging,bulbous,silky,fibrous,cinnamon,orange,partial,yellow,one,pendant,buff,numerous,meadows,poisonous,3.002013304643961,3.129806463663923
281,flat,scaly,pink,yes,pungent,attached,distant,broad,buff,enlarging,cup,scaly,scaly,white,yellow,partial,yellow,two,zone,white,several,waste,edible,9.868539057296942,2.89826057406648
116,bell,smooth,brown,no,foul,notched,crowded,broad,purple,enlarging,missing,smooth,silky,buff,pink,partial,yellow,one,none,buff,abundant,woods,poisonous,13.867720359198763,20.29845762401065
70,sunken,smooth,red,no,anise,descending,crowded,broad,orange,tapering,missing,fibrous,silky,pink,buff,partial,white,one,sheathing,white,clustered,grasses,poisonous,5.082701407211797,9.832411590375653
262,flat,grooves,green,yes,foul,attached,distant,narrow,green,enlarging,rhizomorphs,fibrous,smooth,yellow,brown,partial,white,one,pendant,buff,numerous,woods,poisonous,7.974309417945356,17.732435952784748
607,conical,smooth,green,yes,musty,attached,distant,narrow,buff,enlarging,club,scaly,scaly,orange,brown,partial,orange,two,sheathing,brown,scattered,urban,poisonous,4.438677244214606,19.609029625538763
1211,bell,fibrous,pink,yes,foul,attached,crowded,broad,buff,tapering,bulbous,silky,scaly,white,brown,partial,yellow,none,none,yellow,numerous,urban,poisonous,13.738497283859507,11.889290085668703
401,sunken,scaly,red,yes,musty,attached,close,broad,purple,enlarging,rhizomorphs,smooth,scaly,orange,cinnamon,universal,white,two,sheathing,yellow,numerous,woods,poisonous,8.760034646951015,9.031608945297956
1229,sunken,smooth,gray,no,spicy,notched,distant,broad,pink,tapering,missing,scaly,scaly,yellow,red,partial,brown,two,evanescent,purple,several,meadows,edible,3.2920794539755707,1.757408203872521
804,conical,scaly,red,yes,anise,free,distant,narrow,white,enlarging,bulbous,silky,smooth,gray,cinnamon,universal,orange,one,sheathing,white,solitary,paths,poisonous,13.723358156809384,12.27943163981097
29,bell,scaly,pink,yes,pungent,attached,crowded,broad,buff,tapering,rooted,fibrous,silky,buff,buff,universal,yellow,one,evanescent,green,abundant,grasses,poisonous,14.295123899870076,13.598769000979251
620,convex,smooth,brown,yes,musty,attached,close,narrow,orange,tapering,equal,silky,smooth,yellow,pink,universal,yellow,one,large,chocolate,scattered,paths,poisonous,13.758942881878486,24.6038134332537
357,conical,scaly,brown,no,spicy,free,distant,narrow,chocolate,tapering,missing,silky,fibrous,brown,red,partial,brown,none,large,white,solitary,leaves,poisonous,8.689340421036729,3.2786726831438058
187,convex,scaly,purple,yes,anise,free,crowded,broad,purple,tapering,missing,smooth,smooth,pink,orange,universal,brown,one,flaring,white,numerous,woods,edible,5.307924809865068,19.1515602406553
987,convex,scaly,red,yes,creosote,notched,close,narrow,chocolate,tapering,bulbous,scaly,scaly,yellow,yellow,universal,white,none,cobwebby,brown,abundant,grasses,poisonous,2.0845212698254736,1.0224987819969782
865,convex,fibrous,purple,no,creosote,notched,distant,narrow,green,enlarging,cup,fibrous,silky,cinnamon,gray,partial,brown,none,flaring,black,clustered,waste,poisonous,8.573205077097581,6.916235084553416
1182,convex,smooth,gray,no,fishy,notched,crowded,narrow,black,enlarging,missing,scaly,scaly,gray,buff,universal,brown,two,evanescent,brown,several,woods,poisonous,2.9694872905461778,1.3863611040536623
672,conical,fibrous,red,yes,creosote,free,close,broad,gray,enlarging,rhizomorphs,fibrous,fibrous,gray,cinnamon,universal,brown,one,none,yellow,several,waste,edible,5.663549572224003,6.671447646356976
295,bell,scaly,pink,yes,spicy,attached,close,narrow,green,tapering,cup,silky,silky,red,pink,partial,yellow,two,pendant,brown,solitary,grasses,edible,9.03702858921574,14.3071857178551
595,convex,smooth,buff,yes,foul,attached,crowded,narrow,gray,enlarging,missing,scaly,smooth,gray,gray,universal,brown,none,large,green,several,waste,poisonous,11.814241392422108,19.8688220986452
1147,sunken,smooth,buff,no,foul,notched,distant,narrow,orange,tapering,rhizomorphs,fibrous,fibrous,buff,brown,partial,white,none,sheathing,purple,solitary,woods,poisonous,9.273317565170943,1.65120602901611
100,convex,smooth,purple,yes,spicy,free,crowded,narrow,black,tapering,cup,smooth,silky,white,white,universal,white,one,large,chocolate,numerous,urban,poisonous,6.241549195851479,4.076507378132783
595,convex,smooth,buff,yes,foul,attached,crowded,narrow,gray,enlarging,missing,scaly,smooth,gray,gray,universal,brown,none,large,green,several,waste,poisonous,11.814241392422108,19.8688220986452
855,sunken,scaly,gray,yes,spicy,notched,close,narrow,orange,enlarging,equal,fibrous,silky,cinnamon,buff,universal,orange,none,cobwebby,green,several,meadows,edible,9.297581513124898,5.7763309139325845
428,flat,fibrous,green,no,anise,free,close,narrow,orange,tapering,rooted,fibrous,scaly,gray,buff,partial,yellow,none,zone,buff,abundant,paths,poisonous,9.185897716679609,21.496249074494227
965,conical,scaly,red,yes,pungent,free,distant,broad,purple,enlarging,cup,scaly,fibrous,pink,pink,partial,orange,one,large,white,numerous,woods,poisonous,10.94337594296261,12.676809219319903
39,conical,fibrous,yellow,no,creosote,attached,distant,narrow,white,enlarging,rhizomorphs,fibrous,scaly,orange,white,partial,orange,none,flaring,brown,abundant,woods,poisonous,3.9627712694967983,17.626034057407907
15,convex,scaly,yellow,no,musty,free,crowded,broad,pink,enlarging,rooted,smooth,silky,white,yellow,partial,orange,two,sheathing,brown,numerous,grasses,poisonous,7.766950625900754,10.086230623417004
397,convex,fibrous,brown,yes,fishy,descending,close,narrow,chocolate,tapering,bulbous,smooth,fibrous,yellow,orange,universal,brown,one,none,green,solitary,urban,poisonous,5.382043376373398,2.306244614037933
1134,convex,fibrous,gray,no,creosote,free,close,broad,orange,tapering,rooted,fibrous,scaly,brown,white,universal,orange,two,large,brown,numerous,urban,poisonous,4.925766472746126,23.15478409382783
186,sunken,scaly,red,no,anise,free,distant,narrow,red,tapering,cup,silky,smooth,cinnamon,brown,universal,yellow,one,zone,brown,scattered,paths,poisonous,11.318876481846564,6.098998569998835
145,conical,grooves,buff,no,foul,free,crowded,narrow,pink,enlarging,missing,scaly,silky,red,red,partial,yellow,one,large,orange,numerous,leaves,edible,14.17648285486376,13.360947980181576
1218,conical,fibrous,gray,yes,pungent,notched,distant,narrow,buff,enlarging,rooted,scaly,silky,orange,buff,partial,brown,one,evanescent,green,clustered,paths,poisonous,7.580685559416968,4.886846934729168
803,convex,grooves,white,no,almond,descending,close,broad,black,tapering,missing,smooth,smooth,cinnamon,orange,universal,orange,one,evanescent,black,several,urban,poisonous,4.737047864050175,23.438208460713163
459,sunken,scaly,gray,no,creosote,descending,close,narrow,black,enlarging,equal,silky,fibrous,gray,yellow,universal,white,two,evanescent,purple,numerous,leaves,edible,7.0058963293761165,10.79858875072836
337,conical,scaly,brown,yes,musty,notched,crowded,broad,green,enlarging,bulbous,scaly,silky,gray,yellow,partial,white,one,pendant,black,clustered,grasses,poisonous,13.575414023456435,3.204886766006997
829,bell,smooth,buff,no,pungent,descending,distant,broad,orange,tapering,rhizomorphs,scaly,scaly,orange,yellow,partial,brown,none,cobwebby,yellow,solitary,urban,poisonous,11.294832874543726,8.00458408011202
1210,convex,scaly,pink,no,none,attached,crowded,narrow,pink,tapering,rhizomorphs,silky,smooth,gray,gray,partial,white,one,cobwebby,white,clustered,woods,edible,6.794954961319645,16.33680713158943
1155,convex,smooth,buff,no,foul,notched,close,narrow,black,enlarging,equal,silky,fibrous,buff,white,partial,white,two,none,black,clustered,urban,poisonous,2.507544532965773,8.238833261979936
1058,bell,grooves,red,no,almond,descending,crowded,broad,gray,enlarging,rooted,silky,scaly,cinnamon,gray,partial,orange,one,pendant,white,numerous,urban,poisonous,5.1994615347401085,12.126009387597326
345,bell,grooves,white,yes,almond,notched,close,narrow,orange,enlarging,equal,fibrous,silky,orange,cinnamon,universal,white,none,sheathing,orange,clustered,leaves,poisonous,12.31709734081105,12.63806476693171
829,bell,smooth,buff,no,pungent,descending,distant,broad,orange,tapering,rhizomorphs,scaly,scaly,orange,yellow,partial,brown,none,cobwebby,yellow,solitary,urban,poisonous,11.294832874543726,8.00458408011202
108,sunken,fibrous,white,no,creosote,notched,close,narrow,white,tapering,cup,fibrous,scaly,white,white,universal,brown,two,evanescent,brown,numerous,meadows,edible,3.557548950005616,4.683624663347508
786,conical,grooves,pink,no,none,free,close,narrow,pink,enlarging,bulbous,silky,fibrous,red,red,partial,yellow,none,zone,brown,several,meadows,poisonous,5.9757690617852806,24.72631002311142
10,sunken,scaly,white,no,creosote,attached,crowded,narrow,red,enlarging,missing,fibrous,scaly,brown,white,partial,white,one,large,white,scattered,urban,poisonous,14.17837095129802,4.107110015941619
276,flat,grooves,yellow,no,anise,descending,close,narrow,pink,tapering,cup,scaly,smooth,pink,buff,universal,orange,one,evanescent,white,clustered,meadows,edible,3.532307223491697,14.192779717143836
255,convex,smooth,pink,yes,musty,free,distant,narrow,purple,tapering,missing,silky,fibrous,yellow,cinnamon,universal,brown,two,none,purple,numerous,leaves,edible,7.191516315391719,3.1175016705648173
76,conical,fibrous,brown,yes,anise,descending,crowded,broad,purple,tapering,cup,silky,fibrous,gray,brown,universal,white,two,sheathing,orange,solitary,woods,poisonous,8.697690363205773,14.276211533947189
337,conical,scaly,brown,yes,musty,notched,crowded,broad,green,enlarging,bulbous,scaly,silky,gray,yellow,partial,white,one,pendant,black,clustered,grasses,poisonous,13.575414023456435,3.204886766006997
909,flat,grooves,pink,no,anise,descending,crowded,narrow,chocolate,tapering,equal,scaly,scaly,cinnamon,pink,universal,yellow,one,sheathing,black,numerous,leaves,edible,8.450165228633955,15.756235230866787
67,bell,grooves,pink,no,pungent,descending,crowded,narrow,white,tapering,rooted,smooth,silky,red,pink,partial,white,none,zone,orange,scattered,meadows,edible,5.128142283170623,7.615162312401416
951,bell,fibrous,buff,no,pungent,free,close,narrow,green,tapering,rooted,silky,silky,red,white,universal,yellow,two,cobwebby,white,several,meadows,poisonous,10.020514217853302,21.369731555506885
1191,convex,grooves,buff,no,foul,notched,distant,narrow,pink,enlarging,bulbous,scaly,smooth,pink,buff,universal,yellow,two,evanescent,green,numerous,urban,poisonous,10.533019417277927,24.62457995585816
704,sunken,fibrous,brown,yes,fishy,descending,close,narrow,buff,tapering,club,silky,silky,brown,orange,universal,white,none,cobwebby,buff,solitary,paths,poisonous,7.174525082948477,5.829427143342874
525,bell,smooth,pink,yes,musty,attached,distant,narrow,yellow,enlarging,rooted,silky,fibrous,pink,yellow,universal,white,none,flaring,yellow,abundant,paths,poisonous,2.447525468797987,2.9871874354200862
1052,conical,smooth,green,yes,none,free,crowded,broad,orange,enlarging,cup,smooth,fibrous,pink,gray,partial,yellow,one,zone,purple,clustered,leaves,poisonous,8.269459155600947,1.1759950640139023
400,sunken,grooves,brown,no,pungent,descending,close,narrow,green,enlarging,equal,fibrous,smooth,brown,orange,universal,brown,none,none,black,several,waste,poisonous,5.478810105161339,2.1063954092769857
114,flat,scaly,white,no,anise,notched,crowded,narrow,black,enlarging,rhizomorphs,scaly,scaly,white,gray,universal,white,two,evanescent,orange,solitary,woods,edible,5.9513835182360095,6.717095018228557
1090,sunken,smooth,red,no,pungent,attached,close,narrow,yellow,enlarging,rhizomorphs,scaly,fibrous,cinnamon,brown,universal,yellow,none,pendant,chocolate,clustered,meadows,poisonous,13.51747836812872,1.804504950494309
25,sunken,fibrous,yellow,no,almond,free,crowded,narrow,gray,enlarging,equal,scaly,silky,brown,orange,universal,brown,two,sheathing,chocolate,abundant,grasses,poisonous,8.01270503592555,17.93745998034461
127,convex,fibrous,purple,no,spicy,notched,distant,narrow,gray,enlarging,rooted,fibrous,silky,gray,cinnamon,universal,white,one,zone,brown,scattered,grasses,edible,8.344444645979916,17.750625073817346
17,sunken,smooth,red,yes,musty,attached,crowded,broad,purple,enlarging,club,fibrous,silky,orange,yellow,partial,orange,two,cobwebby,chocolate,abundant,meadows,edible,4.605600859564833,4.966608601264951
114,flat,scaly,white,no,anise,notched,crowded,narrow,black,enlarging,rhizomorphs,scaly,scaly,white,gray,universal,white,two,evanescent,orange,solitary,woods,edible,5.9513835182360095,6.717095018228557
902,sunken,scaly,yellow,yes,almond,free,crowded,broad,pink,tapering,missing,fibrous,scaly,brown,pink,universal,white,one,sheathing,yellow,several,meadows,edible,10.116037657449844,16.885473230769907
431,conical,fibrous,buff,yes,foul,descending,distant,narrow,orange,tapering,rooted,silky,smooth,red,yellow,partial,yellow,one,large,black,solitary,leaves,poisonous,13.169914819411172,5.460104666690699
1124,bell,scaly,red,no,musty,free,close,narrow,buff,enlarging,cup,smooth,scaly,brown,gray,universal,brown,none,none,brown,solitary,paths,edible,5.045269436272285,22.101187207920614
287,flat,scaly,buff,yes,almond,attached,close,narrow,black,tapering,rhizomorphs,fibrous,scaly,pink,red,partial,white,two,flaring,yellow,numerous,woods,poisonous,13.793938491582216,8.819684710710034
122,bell,smooth,green,yes,creosote,free,crowded,broad,pink,tapering,equal,smooth,scaly,cinnamon,cinnamon,universal,white,two,sheathing,purple,solitary,waste,poisonous,3.938607025034788,1.9306816859915048
730,sunken,smooth,red,yes,almond,attached,distant,broad,green,enlarging,rooted,fibrous,smooth,brown,yellow,partial,brown,one,cobwebby,black,several,waste,poisonous,7.5055576826749615,5.659664957596662
792,sunken,fibrous,brown,no,none,free,close,narrow,red,tapering,bulbous,scaly,scaly,yellow,gray,partial,white,none,zone,black,abundant,urban,poisonous,8.84615503130491,11.9736833559112
152,sunken,smooth,brown,yes,spicy,free,close,broad,orange,tapering,cup,fibrous,smooth,red,buff,partial,orange,one,evanescent,orange,scattered,grasses,edible,3.899130599843205,4.819624444762948
45,conical,fibrous,purple,yes,musty,notched,distant,narrow,chocolate,tapering,club,silky,scaly,red,cinnamon,partial,yellow,one,flaring,yellow,clustered,urban,poisonous,9.088349232890268,14.836243517948148
425,flat,fibrous,brown,yes,almond,free,close,broad,pink,tapering,equal,smooth,silky,red,orange,partial,brown,none,cobwebby,buff,abundant,urban,edible,5.488998498683448,12.479613743741355
164,convex,fibrous,yellow,yes,almond,descending,crowded,broad,orange,tapering,club,fibrous,smooth,buff,yellow,universal,brown,none,none,white,solitary,leaves,poisonous,12.657379844446664,4.447531436495907
352,bell,fibrous,white,yes,anise,descending,distant,narrow,black,enlarging,cup,silky,fibrous,cinnamon,orange,universal,yellow,two,cobwebby,black,several,woods,poisonous,7.917487887392193,2.33662719469171
763,bell,grooves,brown,no,pungent,attached,close,broad,gray,tapering,cup,smooth,smooth,pink,brown,universal,yellow,none,zone,brown,abundant,waste,poisonous,6.88724020131185,2.2374679448372814
1146,convex,fibrous,green,no,creosote,notched,crowded,narrow,chocolate,enlarging,rooted,scaly,fibrous,brown,pink,universal,yellow,none,sheathing,yellow,clustered,grasses,poisonous,3.7807342487968514,17.3902573981442
1199,sunken,smooth,brown,no,fishy,descending,distant,broad,pink,tapering,missing,smooth,fibrous,gray,brown,partial,orange,none,zone,green,numerous,waste,edible,3.279691833721373,21.26456558378922
100,convex,smooth,purple,yes,spicy,free,crowded,narrow,black,tapering,cup,smooth,silky,white,white,universal,white,one,large,chocolate,numerous,urban,poisonous,6.241549195851479,4.076507378132783
339,bell,grooves,yellow,yes,anise,free,close,narrow,orange,enlarging,club,silky,silky,gray,buff,partial,orange,none,evanescent,chocolate,several,waste,poisonous,5.798385312517302,5.6029862636367085
797,flat,fibrous,buff,no,creosote,free,close,narrow,buff,tapering,equal,smooth,scaly,orange,red,partial,brown,none,flaring,purple,scattered,woods,poisonous,10.094115603612623,19.04087232807881
739,bell,fibrous,purple,no,foul,free,crowded,broad,orange,tapering,equal,fibrous,smooth,white,cinnamon,universal,brown,none,flaring,purple,several,urban,poisonous,6.681655148425331,17.58356700742198
514,conical,scaly,pink,yes,pungent,free,close,broad,green,enlarging,rhizomorphs,silky,smooth,red,gray,universal,white,one,pendant,green,scattered,meadows,edible,8.973459080285249,14.05108017542495
539,convex,scaly,green,yes,musty,attached,distant,broad,red,tapering,bulbous,scaly,silky,red,gray,universal,brown,two,large,black,several,woods,edible,11.9518630727761,9.709388584580992
432,bell,scaly,white,yes,foul,free,crowded,narrow,green,enlarging,missing,fibrous,fibrous,red,gray,universal,orange,two,flaring,yellow,solitary,paths,poisonous,12.557711830683004,9.039947020239426
1241,sunken,smooth,red,no,none,descending,distant,broad,orange,enlarging,cup,scaly,scaly,buff,yellow,partial,white,two,zone,yellow,solitary,grasses,poisonous,4.825415345882339,8.531617708122518
352,bell,fibrous,white,yes,anise,descending,distant,narrow,black,enlarging,cup,silky,fibrous,cinnamon,orange,universal,yellow,two,cobwebby,black,several,woods,poisonous,7.917487887392193,2.33662719469171
472,flat,fibrous,white,yes,musty,notched,crowded,broad,black,tapering,missing,silky,smooth,pink,pink,partial,brown,one,flaring,orange,solitary,waste,poisonous,2.158825662039133,17.46741790971464
1222,convex,grooves,pink,no,fishy,descending,crowded,narrow,red,tapering,rooted,fibrous,scaly,pink,red,universal,yellow,none,large,brown,several,waste,poisonous,12.326643104588593,22.55339320352798
146,conical,smooth,purple,yes,spicy,attached,distant,narrow,brown,tapering,missing,silky,smooth,gray,red,partial,yellow,none,cobwebby,purple,numerous,leaves,poisonous,11.780803863711546,5.396446775910236
272,sunken,scaly,purple,yes,none,notched,distant,narrow,orange,enlarging,rooted,fibrous,smooth,pink,white,universal,white,two,zone,white,numerous,grasses,edible,7.838946052924832,10.584805526036751
4,bell,scaly,brown,yes,creosote,descending,crowded,broad,orange,tapering,rhizomorphs,scaly,fibrous,brown,white,universal,white,one,zone,purple,clustered,grasses,poisonous,6.036628449583322,19.23315331191395
1157,convex,fibrous,purple,yes,spicy,attached,close,broad,buff,enlarging,bulbous,fibrous,scaly,cinnamon,orange,universal,brown,two,none,brown,scattered,paths,edible,5.839763394638277,22.77330238907589
458,convex,scaly,yellow,yes,foul,notched,close,broad,purple,tapering,cup,smooth,smooth,red,gray,universal,orange,none,large,brown,several,waste,edible,10.821115455509654,8.641594186174949
829,bell,smooth,buff,no,pungent,descending,distant,broad,orange,tapering,rhizomorphs,scaly,scaly,orange,yellow,partial,brown,none,cobwebby,yellow,solitary,urban,poisonous,11.294832874543726,8.00458408011202
400,sunken,grooves,brown,no,pungent,descending,close,narrow,green,enlarging,equal,fibrous,smooth,brown,orange,universal,brown,none,none,black,several,waste,poisonous,5.478810105161339,2.1063954092769857
497,sunken,fibrous,brown,yes,fishy,descending,distant,narrow,chocolate,enlarging,rhizomorphs,silky,scaly,cinnamon,pink,partial,white,two,none,black,abundant,grasses,poisonous,10.90581873718648,10.141366806647646
487,flat,grooves,green,yes,musty,descending,distant,broad,chocolate,tapering,cup,scaly,fibrous,orange,cinnamon,universal,orange,two,flaring,buff,solitary,grasses,poisonous,4.20983164713818,5.687398661618886
