date,Ex_rate
19-12-2005 00:00,1.025347
20-12-2005 00:00,1.020752
21-12-2005 00:00,1.020752
22-12-2005 00:00,1.022098
23-12-2005 00:00,1.037463
24-12-2005 00:00,1.023447
25-12-2005 00:00,1.0235
26-12-2005 00:00,1.021649
27-12-2005 00:00,1.032652
28-12-2005 00:00,1.029506
29-12-2005 00:00,1.030949
30-12-2005 00:00,1.029569
31-12-2005 00:00,1.030758
1/1/2006 0:00,1.039501
2/1/2006 0:00,1.046343
3/1/2006 0:00,1.053541
4/1/2006 0:00,1.046901
5/1/2006 0:00,1.047603
6/1/2006 0:00,1.065099
7/1/2006 0:00,1.064339
8/1/2006 0:00,1.05838
9/1/2006 0:00,1.0593
10/1/2006 0:00,1.073065
11/1/2006 0:00,1.071501
12/1/2006 0:00,1.076623
13-01-2006 00:00,1.076195
14-01-2006 00:00,1.073353
15-01-2006 00:00,1.079564
16-01-2006 00:00,1.078481
17-01-2006 00:00,1.08045
18-01-2006 00:00,1.067236
19-01-2006 00:00,1.067395
20-01-2006 00:00,1.074345
21-01-2006 00:00,1.069301
22-01-2006 00:00,1.074045
23-01-2006 00:00,1.074552
24-01-2006 00:00,1.069244
25-01-2006 00:00,1.075998
26-01-2006 00:00,1.069336
27-01-2006 00:00,1.062496
28-01-2006 00:00,1.068593
29-01-2006 00:00,1.070664
30-01-2006 00:00,1.069496
31-01-2006 00:00,1.07631
1/2/2006 0:00,1.076334
2/2/2006 0:00,1.077935
3/2/2006 0:00,1.080287
4/2/2006 0:00,1.073952
5/2/2006 0:00,1.073295
6/2/2006 0:00,1.067236
7/2/2006 0:00,1.054285
8/2/2006 0:00,1.058279
9/2/2006 0:00,1.061391
10/2/2006 0:00,1.058941
11/2/2006 0:00,1.055487
12/2/2006 0:00,1.057899
13-02-2006 00:00,1.04835
14-02-2006 00:00,1.053574
15-02-2006 00:00,1.045938
16-02-2006 00:00,1.054741
17-02-2006 00:00,1.058952
18-02-2006 00:00,1.059401
19-02-2006 00:00,1.059547
20-02-2006 00:00,1.060648
21-02-2006 00:00,1.048493
22-02-2006 00:00,1.04455
23-02-2006 00:00,1.038465
24-02-2006 00:00,1.044998
25-02-2006 00:00,1.046397
26-02-2006 00:00,1.046594
27-02-2006 00:00,1.051348
28-02-2006 00:00,1.048669
1/3/2006 0:00,1.036764
2/3/2006 0:00,1.033944
3/3/2006 0:00,1.038044
4/3/2006 0:00,1.034704
5/3/2006 0:00,1.043242
6/3/2006 0:00,1.036957
7/3/2006 0:00,1.025999
8/3/2006 0:00,1.030195
9/3/2006 0:00,1.031151
10/3/2006 0:00,1.029898
11/3/2006 0:00,1.029898
12/3/2006 0:00,1.031981
13-03-2006 00:00,1.026863
14-03-2006 00:00,1.031353
15-03-2006 00:00,1.043787
16-03-2006 00:00,1.037312
17-03-2006 00:00,1.037291
18-03-2006 00:00,1.037646
19-03-2006 00:00,1.037129
20-03-2006 00:00,1.040702
21-03-2006 00:00,1.035165
22-03-2006 00:00,1.032695
23-03-2006 00:00,1.037344
24-03-2006 00:00,1.0285
25-03-2006 00:00,1.033912
26-03-2006 00:00,1.038551
27-03-2006 00:00,1.047153
28-03-2006 00:00,1.041645
29-03-2006 00:00,1.033645
30-03-2006 00:00,1.031449
31-03-2006 00:00,1.024601
1/4/2006 0:00,1.018641
2/4/2006 0:00,1.01805
3/4/2006 0:00,1.021127
4/4/2006 0:00,1.012494
5/4/2006 0:00,1.008258
6/4/2006 0:00,1.010938
7/4/2006 0:00,1.003915
8/4/2006 0:00,0.998901
9/4/2006 0:00,0.995818
10/4/2006 0:00,0.99167
11/4/2006 0:00,0.994233
12/4/2006 0:00,0.982029
13-04-2006 00:00,0.984349
14-04-2006 00:00,0.984349
15-04-2006 00:00,0.986875
16-04-2006 00:00,0.984446
17-04-2006 00:00,0.972668
18-04-2006 00:00,0.972384
19-04-2006 00:00,0.977804
20-04-2006 00:00,0.976372
21-04-2006 00:00,0.984543
22-04-2006 00:00,0.982222
23-04-2006 00:00,0.973236
24-04-2006 00:00,0.973141
25-04-2006 00:00,0.96768
26-04-2006 00:00,0.970591
27-04-2006 00:00,0.970874
28-04-2006 00:00,0.972763
29-04-2006 00:00,0.990491
30-04-2006 00:00,0.993345
1/5/2006 0:00,0.988631
2/5/2006 0:00,0.990933
3/5/2006 0:00,0.992753
4/5/2006 0:00,0.998403
5/5/2006 0:00,0.997705
6/5/2006 0:00,1.005955
7/5/2006 0:00,1.011644
8/5/2006 0:00,1.019399
9/5/2006 0:00,1.01915
10/5/2006 0:00,1.005662
11/5/2006 0:00,1.00634
12/5/2006 0:00,1.006401
13-05-2006 00:00,1.006644
14-05-2006 00:00,0.999151
15-05-2006 00:00,1.005753
16-05-2006 00:00,1.006857
17-05-2006 00:00,1.00065
18-05-2006 00:00,1.024233
19-05-2006 00:00,1.023898
20-05-2006 00:00,1.024149
21-05-2006 00:00,1.024296
22-05-2006 00:00,1.028352
23-05-2006 00:00,1.027897
24-05-2006 00:00,1.029431
25-05-2006 00:00,1.01916
26-05-2006 00:00,1.021096
27-05-2006 00:00,1.019742
28-05-2006 00:00,1.021221
29-05-2006 00:00,1.025946
30-05-2006 00:00,1.013541
31-05-2006 00:00,1.022537
1/6/2006 0:00,1.023604
2/6/2006 0:00,1.030142
3/6/2006 0:00,1.035626
4/6/2006 0:00,1.041764
5/6/2006 0:00,1.036731
6/6/2006 0:00,1.03799
7/6/2006 0:00,1.037947
8/6/2006 0:00,1.026694
9/6/2006 0:00,1.022735
10/6/2006 0:00,1.0318
11/6/2006 0:00,1.039242
12/6/2006 0:00,1.046704
13-06-2006 00:00,1.048944
14-06-2006 00:00,1.051834
15-06-2006 00:00,1.052532
16-06-2006 00:00,1.044965
17-06-2006 00:00,1.055153
18-06-2006 00:00,1.056803
19-06-2006 00:00,1.056803
20-06-2006 00:00,1.057641
21-06-2006 00:00,1.056145
22-06-2006 00:00,1.056535
23-06-2006 00:00,1.056948
24-06-2006 00:00,1.056368
25-06-2006 00:00,1.050873
26-06-2006 00:00,1.049748
27-06-2006 00:00,1.050045
28-06-2006 00:00,1.051735
29-06-2006 00:00,1.042546
30-06-2006 00:00,1.042199
1/7/2006 0:00,1.042199
2/7/2006 0:00,1.044899
3/7/2006 0:00,1.048647
4/7/2006 0:00,1.043656
5/7/2006 0:00,1.044605
6/7/2006 0:00,1.041829
7/7/2006 0:00,1.038206
8/7/2006 0:00,1.037549
9/7/2006 0:00,1.036592
10/7/2006 0:00,1.029039
11/7/2006 0:00,1.032748
12/7/2006 0:00,1.032493
13-07-2006 00:00,1.025115
14-07-2006 00:00,1.022171
15-07-2006 00:00,1.018558
16-07-2006 00:00,1.029548
17-07-2006 00:00,1.039242
18-07-2006 00:00,1.035047
19-07-2006 00:00,1.044539
20-07-2006 00:00,1.045741
21-07-2006 00:00,1.053408
22-07-2006 00:00,1.0561
23-07-2006 00:00,1.046244
24-07-2006 00:00,1.044452
25-07-2006 00:00,1.047779
26-07-2006 00:00,1.041547
27-07-2006 00:00,1.046452
28-07-2006 00:00,1.041049
29-07-2006 00:00,1.041916
30-07-2006 00:00,1.036055
31-07-2006 00:00,1.045446
1/8/2006 0:00,1.038637
2/8/2006 0:00,1.037549
3/8/2006 0:00,1.026747
4/8/2006 0:00,1.021138
5/8/2006 0:00,1.026905
6/8/2006 0:00,1.019555
7/8/2006 0:00,1.017801
8/8/2006 0:00,1.021263
9/8/2006 0:00,1.019441
10/8/2006 0:00,1.02262
11/8/2006 0:00,1.027591
12/8/2006 0:00,1.022349
13-08-2006 00:00,1.023395
14-08-2006 00:00,1.023552
15-08-2006 00:00,1.025347
16-08-2006 00:00,1.026905
17-08-2006 00:00,1.037344
18-08-2006 00:00,1.038875
19-08-2006 00:00,1.032855
20-08-2006 00:00,1.033293
21-08-2006 00:00,1.0318
22-08-2006 00:00,1.025546
23-08-2006 00:00,1.03465
24-08-2006 00:00,1.035411
25-08-2006 00:00,1.035025
26-08-2006 00:00,1.033293
27-08-2006 00:00,1.036549
28-08-2006 00:00,1.037517
29-08-2006 00:00,1.039933
30-08-2006 00:00,1.036807
31-08-2006 00:00,1.033592
1/9/2006 0:00,1.036592
2/9/2006 0:00,1.043841
3/9/2006 0:00,1.040745
4/9/2006 0:00,1.042731
5/9/2006 0:00,1.039199
6/9/2006 0:00,1.038551
7/9/2006 0:00,1.04234
8/9/2006 0:00,1.043406
9/9/2006 0:00,1.039447
10/9/2006 0:00,1.031342
11/9/2006 0:00,1.030673
12/9/2006 0:00,1.034351
13-09-2006 00:00,1.040388
14-09-2006 00:00,1.038044
15-09-2006 00:00,1.03418
16-09-2006 00:00,1.038206
17-09-2006 00:00,1.044845
18-09-2006 00:00,1.046249
19-09-2006 00:00,1.044768
20-09-2006 00:00,1.045686
21-09-2006 00:00,1.046693
22-09-2006 00:00,1.042601
23-09-2006 00:00,1.042459
24-09-2006 00:00,1.042802
25-09-2006 00:00,1.043602
26-09-2006 00:00,1.042872
27-09-2006 00:00,1.047943
28-09-2006 00:00,1.045467
29-09-2006 00:00,1.049395
30-09-2006 00:00,1.048652
1/10/2006 0:00,1.048801
2/10/2006 0:00,1.048801
3/10/2006 0:00,1.04923
4/10/2006 0:00,1.052028
5/10/2006 0:00,1.053058
6/10/2006 0:00,1.054847
7/10/2006 0:00,1.056301
8/10/2006 0:00,1.055749
9/10/2006 0:00,1.054735
10/10/2006 0:00,1.053025
11/10/2006 0:00,1.049571
12/10/2006 0:00,1.047663
13-10-2006 00:00,1.04184
14-10-2006 00:00,1.04035
15-10-2006 00:00,1.03685
16-10-2006 00:00,1.036602
17-10-2006 00:00,1.034741
18-10-2006 00:00,1.036044
19-10-2006 00:00,1.038152
20-10-2006 00:00,1.036801
21-10-2006 00:00,1.03895
22-10-2006 00:00,1.039501
23-10-2006 00:00,1.049296
24-10-2006 00:00,1.051431
25-10-2006 00:00,1.045538
26-10-2006 00:00,1.048196
27-10-2006 00:00,1.0483
28-10-2006 00:00,1.048141
29-10-2006 00:00,1.048647
30-10-2006 00:00,1.051668
31-10-2006 00:00,1.0573
1/11/2006 0:00,1.054241
2/11/2006 0:00,1.053497
3/11/2006 0:00,1.053497
4/11/2006 0:00,1.056067
5/11/2006 0:00,1.0562
6/11/2006 0:00,1.05605
7/11/2006 0:00,1.053769
8/11/2006 0:00,1.049362
9/11/2006 0:00,1.050801
10/11/2006 0:00,1.050801
11/11/2006 0:00,1.051353
12/11/2006 0:00,1.055554
13-11-2006 00:00,1.055147
14-11-2006 00:00,1.046501
15-11-2006 00:00,1.042063
16-11-2006 00:00,1.0424
17-11-2006 00:00,1.04215
18-11-2006 00:00,1.040161
19-11-2006 00:00,1.046507
20-11-2006 00:00,1.042449
21-11-2006 00:00,1.042731
22-11-2006 00:00,1.041536
23-11-2006 00:00,1.040101
24-11-2006 00:00,1.040599
25-11-2006 00:00,1.042503
26-11-2006 00:00,1.038707
27-11-2006 00:00,1.032002
28-11-2006 00:00,1.028542
29-11-2006 00:00,1.031662
30-11-2006 00:00,1.031848
1/12/2006 0:00,1.031848
2/12/2006 0:00,1.028627
3/12/2006 0:00,1.03105
4/12/2006 0:00,1.034244
5/12/2006 0:00,1.035084
6/12/2006 0:00,1.030174
7/12/2006 0:00,1.029999
8/12/2006 0:00,1.029999
9/12/2006 0:00,1.029601
10/12/2006 0:00,1.035047
11/12/2006 0:00,1.028373
12/12/2006 0:00,1.025336
13-12-2006 00:00,1.031151
14-12-2006 00:00,1.032098
15-12-2006 00:00,1.033053
16-12-2006 00:00,1.028748
17-12-2006 00:00,1.020544
18-12-2006 00:00,1.020127
19-12-2006 00:00,1.024102
20-12-2006 00:00,1.0207
21-12-2006 00:00,1.0207
22-12-2006 00:00,1.016167
23-12-2006 00:00,1.023667
24-12-2006 00:00,1.025452
25-12-2006 00:00,1.026352
26-12-2006 00:00,1.022098
27-12-2006 00:00,1.0234
28-12-2006 00:00,1.023898
29-12-2006 00:00,1.026267
30-12-2006 00:00,1.031912
31-12-2006 00:00,1.030641
1/1/2007 0:00,1.039652
2/1/2007 0:00,1.040399
3/1/2007 0:00,1.040897
4/1/2007 0:00,1.041303
5/1/2007 0:00,1.039933
6/1/2007 0:00,1.036549
7/1/2007 0:00,1.039393
8/1/2007 0:00,1.043776
9/1/2007 0:00,1.044403
10/1/2007 0:00,1.044299
11/1/2007 0:00,1.044299
12/1/2007 0:00,1.044998
13-01-2007 00:00,1.047554
14-01-2007 00:00,1.04383
15-01-2007 00:00,1.041271
16-01-2007 00:00,1.04094
17-01-2007 00:00,1.041499
18-01-2007 00:00,1.041499
19-01-2007 00:00,1.042949
20-01-2007 00:00,1.045402
21-01-2007 00:00,1.047861
22-01-2007 00:00,1.040031
23-01-2007 00:00,1.038346
24-01-2007 00:00,1.042753
25-01-2007 00:00,1.037597
26-01-2007 00:00,1.039679
27-01-2007 00:00,1.049164
28-01-2007 00:00,1.053707
29-01-2007 00:00,1.054902
30-01-2007 00:00,1.050547
31-01-2007 00:00,1.050001
1/2/2007 0:00,1.0509
2/2/2007 0:00,1.037646
3/2/2007 0:00,1.039301
4/2/2007 0:00,1.029898
5/2/2007 0:00,1.030137
6/2/2007 0:00,1.029484
7/2/2007 0:00,1.0294
8/2/2007 0:00,1.027802
9/2/2007 0:00,1.025546
10/2/2007 0:00,1.025452
11/2/2007 0:00,1.026388
12/2/2007 0:00,1.0313
13-02-2007 00:00,1.028468
14-02-2007 00:00,1.02805
15-02-2007 00:00,1.02805
16-02-2007 00:00,1.035299
17-02-2007 00:00,1.036001
18-02-2007 00:00,1.028849
19-02-2007 00:00,1.025925
20-02-2007 00:00,1.031199
21-02-2007 00:00,1.032002
22-02-2007 00:00,1.026252
23-02-2007 00:00,1.024711
24-02-2007 00:00,1.01775
25-02-2007 00:00,1.01818
26-02-2007 00:00,1.017636
27-02-2007 00:00,1.002195
28-02-2007 00:00,1.001101
1/3/2007 0:00,1.001101
2/3/2007 0:00,0.994382
3/3/2007 0:00,0.989462
4/3/2007 0:00,0.987752
5/3/2007 0:00,0.9843
6/3/2007 0:00,0.974042
7/3/2007 0:00,0.97281
8/3/2007 0:00,0.97281
9/3/2007 0:00,0.981306
10/3/2007 0:00,0.981884
11/3/2007 0:00,0.969415
12/3/2007 0:00,0.974469
13-03-2007 00:00,0.964041
14-03-2007 00:00,0.964785
15-03-2007 00:00,0.967492
16-03-2007 00:00,0.963066
17-03-2007 00:00,0.963577
18-03-2007 00:00,0.962881
19-03-2007 00:00,0.966978
20-03-2007 00:00,0.959739
21-03-2007 00:00,0.978809
22-03-2007 00:00,0.961862
23-03-2007 00:00,0.953334
24-03-2007 00:00,0.959923
25-03-2007 00:00,0.948092
26-03-2007 00:00,0.949487
27-03-2007 00:00,0.950029
28-03-2007 00:00,0.946647
29-03-2007 00:00,0.941886
30-03-2007 00:00,0.950074
31-03-2007 00:00,0.960108
1/4/2007 0:00,0.958819
2/4/2007 0:00,0.956892
3/4/2007 0:00,0.956892
4/4/2007 0:00,0.953971
5/4/2007 0:00,0.949532
6/4/2007 0:00,0.95388
7/4/2007 0:00,0.919794
8/4/2007 0:00,0.922765
9/4/2007 0:00,0.926698
10/4/2007 0:00,0.926655
11/4/2007 0:00,0.926741
12/4/2007 0:00,0.928031
13-04-2007 00:00,0.913826
14-04-2007 00:00,0.913993
15-04-2007 00:00,0.914244
16-04-2007 00:00,0.923404
17-04-2007 00:00,0.914119
18-04-2007 00:00,0.907153
19-04-2007 00:00,0.915961
20-04-2007 00:00,0.90551
21-04-2007 00:00,0.906906
22-04-2007 00:00,0.906906
23-04-2007 00:00,0.912492
24-04-2007 00:00,0.917473
25-04-2007 00:00,0.914955
26-04-2007 00:00,0.913784
27-04-2007 00:00,0.9051
28-04-2007 00:00,0.904895
29-04-2007 00:00,0.904895
30-04-2007 00:00,0.908884
1/5/2007 0:00,0.923788
2/5/2007 0:00,0.923233
3/5/2007 0:00,0.916842
4/5/2007 0:00,0.919413
5/5/2007 0:00,0.917389
6/5/2007 0:00,0.918991
7/5/2007 0:00,0.925455
8/5/2007 0:00,0.928591
9/5/2007 0:00,0.914913
10/5/2007 0:00,0.922637
11/5/2007 0:00,0.925369
12/5/2007 0:00,0.926312
13-05-2007 00:00,0.926312
14-05-2007 00:00,0.919118
15-05-2007 00:00,0.905518
16-05-2007 00:00,0.89658
17-05-2007 00:00,0.893895
18-05-2007 00:00,0.891504
19-05-2007 00:00,0.890591
20-05-2007 00:00,0.890591
21-05-2007 00:00,0.890948
22-05-2007 00:00,0.898957
23-05-2007 00:00,0.900293
24-05-2007 00:00,0.911785
25-05-2007 00:00,0.919667
26-05-2007 00:00,0.919033
27-05-2007 00:00,0.919033
28-05-2007 00:00,0.91529
29-05-2007 00:00,0.909298
30-05-2007 00:00,0.9132
31-05-2007 00:00,0.913034
1/6/2007 0:00,0.917557
2/6/2007 0:00,0.918358
3/6/2007 0:00,0.918358
4/6/2007 0:00,0.912284
5/6/2007 0:00,0.908637
6/6/2007 0:00,0.903261
7/6/2007 0:00,0.902772
8/6/2007 0:00,0.903138
9/6/2007 0:00,0.902731
10/6/2007 0:00,0.903424
11/6/2007 0:00,0.902161
12/6/2007 0:00,0.89674
13-06-2007 00:00,0.894374
14-06-2007 00:00,0.892977
15-06-2007 00:00,0.890234
16-06-2007 00:00,0.890076
17-06-2007 00:00,0.890036
18-06-2007 00:00,0.897787
19-06-2007 00:00,0.904773
20-06-2007 00:00,0.9168
21-06-2007 00:00,0.911993
22-06-2007 00:00,0.919498
23-06-2007 00:00,0.918949
24-06-2007 00:00,0.918949
25-06-2007 00:00,0.923702
26-06-2007 00:00,0.930795
27-06-2007 00:00,0.93314
28-06-2007 00:00,0.926398
29-06-2007 00:00,0.924813
30-06-2007 00:00,0.924599
1/7/2007 0:00,0.924599
2/7/2007 0:00,0.93214
3/7/2007 0:00,0.935454
4/7/2007 0:00,0.937207
5/7/2007 0:00,0.943352
6/7/2007 0:00,0.941531
7/7/2007 0:00,0.939408
8/7/2007 0:00,0.939408
9/7/2007 0:00,0.944153
10/7/2007 0:00,0.940513
11/7/2007 0:00,0.936505
12/7/2007 0:00,0.934536
13-07-2007 00:00,0.932184
14-07-2007 00:00,0.931489
15-07-2007 00:00,0.931793
16-07-2007 00:00,0.933489
17-07-2007 00:00,0.939276
18-07-2007 00:00,0.937075
19-07-2007 00:00,0.940513
20-07-2007 00:00,0.943174
21-07-2007 00:00,0.943085
22-07-2007 00:00,0.943352
23-07-2007 00:00,0.943886
24-07-2007 00:00,0.943174
25-07-2007 00:00,0.942818
26-07-2007 00:00,0.946387
27-07-2007 00:00,0.946925
28-07-2007 00:00,0.946701
29-07-2007 00:00,0.946701
30-07-2007 00:00,0.947912
31-07-2007 00:00,0.952336
1/8/2007 0:00,0.953652
2/8/2007 0:00,0.963948
3/8/2007 0:00,0.967024
4/8/2007 0:00,0.967212
5/8/2007 0:00,0.967586
6/8/2007 0:00,0.965997
7/8/2007 0:00,0.970591
8/8/2007 0:00,0.961908
9/8/2007 0:00,0.960984
10/8/2007 0:00,0.957717
11/8/2007 0:00,0.958589
12/8/2007 0:00,0.958543
13-08-2007 00:00,0.957579
14-08-2007 00:00,0.948452
15-08-2007 00:00,0.949487
16-08-2007 00:00,0.945716
17-08-2007 00:00,0.94402
18-08-2007 00:00,0.943797
19-08-2007 00:00,0.943129
20-08-2007 00:00,0.950796
21-08-2007 00:00,0.948902
22-08-2007 00:00,0.951973
23-08-2007 00:00,0.94697
24-08-2007 00:00,0.938218
25-08-2007 00:00,0.93813
26-08-2007 00:00,0.93813
27-08-2007 00:00,0.935366
28-08-2007 00:00,0.92993
29-08-2007 00:00,0.932618
30-08-2007 00:00,0.932053
31-08-2007 00:00,0.936154
1/9/2007 0:00,0.937251
2/9/2007 0:00,0.936988
3/9/2007 0:00,0.939761
4/9/2007 0:00,0.941309
5/9/2007 0:00,0.937119
6/9/2007 0:00,0.924727
7/9/2007 0:00,0.91617
8/9/2007 0:00,0.917389
9/9/2007 0:00,0.914997
10/9/2007 0:00,0.914746
11/9/2007 0:00,0.912201
12/9/2007 0:00,0.907606
13-09-2007 00:00,0.909215
14-09-2007 00:00,0.912284
15-09-2007 00:00,0.911079
16-09-2007 00:00,0.911079
17-09-2007 00:00,0.910208
18-09-2007 00:00,0.912409
19-09-2007 00:00,0.901307
20-09-2007 00:00,0.907112
21-09-2007 00:00,0.909711
22-09-2007 00:00,0.910208
23-09-2007 00:00,0.910208
24-09-2007 00:00,0.908529
25-09-2007 00:00,0.91529
26-09-2007 00:00,0.906495
27-09-2007 00:00,0.892538
28-09-2007 00:00,0.895817
29-09-2007 00:00,0.896338
30-09-2007 00:00,0.896338
1/10/2007 0:00,0.8967
2/10/2007 0:00,0.889996
3/10/2007 0:00,0.888178
4/10/2007 0:00,0.886171
5/10/2007 0:00,0.891981
6/10/2007 0:00,0.892618
7/10/2007 0:00,0.892618
8/10/2007 0:00,0.893695
9/10/2007 0:00,0.8921
10/10/2007 0:00,0.892299
11/10/2007 0:00,0.888455
12/10/2007 0:00,0.888455
13-10-2007 00:00,0.886525
14-10-2007 00:00,0.886525
15-10-2007 00:00,0.891941
16-10-2007 00:00,0.893136
17-10-2007 00:00,0.891305
18-10-2007 00:00,0.892339
19-10-2007 00:00,0.897787
20-10-2007 00:00,0.893855
21-10-2007 00:00,0.893855
22-10-2007 00:00,0.895456
23-10-2007 00:00,0.891981
24-10-2007 00:00,0.890908
25-10-2007 00:00,0.888573
26-10-2007 00:00,0.898029
27-10-2007 00:00,0.891782
28-10-2007 00:00,0.899726
29-10-2007 00:00,0.9051
30-10-2007 00:00,0.897666
31-10-2007 00:00,0.892459
1/11/2007 0:00,0.880165
2/11/2007 0:00,0.878156
3/11/2007 0:00,0.87831
4/11/2007 0:00,0.87831
5/11/2007 0:00,0.879933
6/11/2007 0:00,0.880398
7/11/2007 0:00,0.884408
8/11/2007 0:00,0.877193
9/11/2007 0:00,0.871004
10/11/2007 0:00,0.868395
11/11/2007 0:00,0.87108
12/11/2007 0:00,0.873439
13-11-2007 00:00,0.876808
14-11-2007 00:00,0.876255
15-11-2007 00:00,0.876924
16-11-2007 00:00,0.873477
17-11-2007 00:00,0.875503
18-11-2007 00:00,0.87512
19-11-2007 00:00,0.877925
20-11-2007 00:00,0.893336
21-11-2007 00:00,0.891107
22-11-2007 00:00,0.89662
23-11-2007 00:00,0.895817
24-11-2007 00:00,0.895696
25-11-2007 00:00,0.895696
26-11-2007 00:00,0.894174
27-11-2007 00:00,0.904364
28-11-2007 00:00,0.902812
29-11-2007 00:00,0.897747
30-11-2007 00:00,0.90212
1/12/2007 0:00,0.903669
2/12/2007 0:00,0.903669
3/12/2007 0:00,0.903204
4/12/2007 0:00,0.90371
5/12/2007 0:00,0.903138
6/12/2007 0:00,0.898311
7/12/2007 0:00,0.895937
8/12/2007 0:00,0.897706
9/12/2007 0:00,0.897706
10/12/2007 0:00,0.904037
11/12/2007 0:00,0.902649
12/12/2007 0:00,0.895736
13-12-2007 00:00,0.895696
14-12-2007 00:00,0.893695
15-12-2007 00:00,0.892897
16-12-2007 00:00,0.892897
17-12-2007 00:00,0.892698
18-12-2007 00:00,0.893815
19-12-2007 00:00,0.89819
20-12-2007 00:00,0.909298
21-12-2007 00:00,0.907359
22-12-2007 00:00,0.906988
23-12-2007 00:00,0.906906
24-12-2007 00:00,0.902079
25-12-2007 00:00,0.900584
26-12-2007 00:00,0.897908
27-12-2007 00:00,0.904691
28-12-2007 00:00,0.903506
29-12-2007 00:00,0.903098
30-12-2007 00:00,0.903098
31-12-2007 00:00,0.909132
1/1/2008 0:00,0.913159
2/1/2008 0:00,0.911868
3/1/2008 0:00,0.904773
4/1/2008 0:00,0.909174
5/1/2008 0:00,0.908306
6/1/2008 0:00,0.908306
7/1/2008 0:00,0.911785
8/1/2008 0:00,0.915039
9/1/2008 0:00,0.922382
10/1/2008 0:00,0.925412
11/1/2008 0:00,0.924129
12/1/2008 0:00,0.924684
13-01-2008 00:00,0.924684
14-01-2008 00:00,0.92687
15-01-2008 00:00,0.924684
16-01-2008 00:00,0.923916
17-01-2008 00:00,0.922084
18-01-2008 00:00,0.928505
19-01-2008 00:00,0.928376
20-01-2008 00:00,0.929411
21-01-2008 00:00,0.926055
22-01-2008 00:00,0.935804
23-01-2008 00:00,0.934973
24-01-2008 00:00,0.942196
25-01-2008 00:00,0.939673
26-01-2008 00:00,0.939452
27-01-2008 00:00,0.939496
28-01-2008 00:00,0.941531
29-01-2008 00:00,0.934885
30-01-2008 00:00,0.937734
31-01-2008 00:00,0.933358
1/2/2008 0:00,0.933315
2/2/2008 0:00,0.932749
3/2/2008 0:00,0.932879
4/2/2008 0:00,0.933576
5/2/2008 0:00,0.936549
6/2/2008 0:00,0.92829
7/2/2008 0:00,0.925583
8/2/2008 0:00,0.926784
9/2/2008 0:00,0.92687
10/2/2008 0:00,0.92687
11/2/2008 0:00,0.924813
12/2/2008 0:00,0.926999
13-02-2008 00:00,0.927601
14-02-2008 00:00,0.927429
15-02-2008 00:00,0.926398
16-02-2008 00:00,1.07776
17-02-2008 00:00,0.927687
18-02-2008 00:00,0.927558
19-02-2008 00:00,0.936373
20-02-2008 00:00,0.93423
21-02-2008 00:00,0.938571
22-02-2008 00:00,0.935673
23-02-2008 00:00,0.936505
24-02-2008 00:00,0.936505
25-02-2008 00:00,0.936461
26-02-2008 00:00,0.934929
27-02-2008 00:00,0.93813
28-02-2008 00:00,0.934667
29-02-2008 00:00,0.936593
1/3/2008 0:00,0.93633
2/3/2008 0:00,0.93633
3/3/2008 0:00,0.933532
4/3/2008 0:00,0.924684
5/3/2008 0:00,0.921999
6/3/2008 0:00,0.921829
7/3/2008 0:00,0.923745
8/3/2008 0:00,0.923105
9/3/2008 0:00,0.923063
10/3/2008 0:00,0.924172
11/3/2008 0:00,0.92366
12/3/2008 0:00,0.922424
13-03-2008 00:00,0.928764
14-03-2008 00:00,0.930536
15-03-2008 00:00,0.930622
16-03-2008 00:00,0.930622
17-03-2008 00:00,0.924513
18-03-2008 00:00,0.925369
19-03-2008 00:00,0.927171
20-03-2008 00:00,0.93301
21-03-2008 00:00,0.933489
22-03-2008 00:00,0.933228
23-03-2008 00:00,0.933228
24-03-2008 00:00,0.934973
25-03-2008 00:00,0.936417
26-03-2008 00:00,0.938482
27-03-2008 00:00,0.942196
28-03-2008 00:00,0.939717
29-03-2008 00:00,0.940291
30-03-2008 00:00,0.940291
31-03-2008 00:00,0.939496
1/4/2008 0:00,0.933445
2/4/2008 0:00,0.934099
3/4/2008 0:00,0.939364
4/4/2008 0:00,0.938747
5/4/2008 0:00,0.938923
6/4/2008 0:00,0.938659
7/4/2008 0:00,0.941841
8/4/2008 0:00,0.937866
9/4/2008 0:00,0.939055
10/4/2008 0:00,0.94069
11/4/2008 0:00,0.941487
12/4/2008 0:00,0.942374
13-04-2008 00:00,0.942374
14-04-2008 00:00,0.94264
15-04-2008 00:00,0.950029
16-04-2008 00:00,0.943797
17-04-2008 00:00,0.935148
18-04-2008 00:00,0.936417
19-04-2008 00:00,0.936724
20-04-2008 00:00,0.93633
21-04-2008 00:00,0.937163
22-04-2008 00:00,0.940203
23-04-2008 00:00,0.939408
24-04-2008 00:00,0.93932
25-04-2008 00:00,0.938262
26-04-2008 00:00,0.939099
27-04-2008 00:00,0.939099
28-04-2008 00:00,0.938879
29-04-2008 00:00,0.93668
30-04-2008 00:00,0.936461
1/5/2008 0:00,0.93813
2/5/2008 0:00,0.939629
3/5/2008 0:00,0.939276
4/5/2008 0:00,0.93932
5/5/2008 0:00,0.937603
6/5/2008 0:00,0.93932
7/5/2008 0:00,0.945001
8/5/2008 0:00,0.941487
9/5/2008 0:00,0.940115
10/5/2008 0:00,0.939541
